session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First language,First Language,Nationality,Sex,Student Status
5fc101a47f43d20873b5ac0b,5da638acf0ff1c001419fd91,APPROVED,2020-11-27 13:39:47.985000,2020-11-27 13:42:38.428000,170.443,30,313,1,100,2020-12-15 15:50:53.229000,5E5B3080,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Male,Yes
5fc101a4d6d5460718417f45,5ebdb0244789560eb2fb06aa,APPROVED,2020-11-27 13:39:48.804000,2020-11-27 13:45:14.105000,325.301,62,232,1,100,2020-12-15 15:50:57.282000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5fc101a5114374077c87dfcb,5b7d5a2e3a22420001f216c7,APPROVED,2020-11-27 13:39:49.219000,2020-11-27 13:44:46.444000,297.225,46,322,0,100,2020-12-15 15:51:01.179000,5E5B3080,Canada,Canada,Full-Time,,English,Canada,Female,No
5fc101a5d89f7c0822f7b1e3,58211fc787f6b90001f13f90,APPROVED,2020-11-27 13:39:52.750000,2020-11-27 13:58:12.052000,1099.302,38,2137,1,100,2020-12-15 15:51:05.093000,5E5B3080,United States,United States,Full-Time,English,English,United States,Male,No
5fc101aa33f2f70612f2b73a,5ea9a45308251a0bef40b8c3,APPROVED,2020-11-27 13:40:01.743000,2020-11-27 13:46:18.926000,377.183,68,234,2,99,2020-12-15 15:51:13.754000,5E5B3080,United Kingdom,United Kingdom,Other,English,English,United Kingdom,Female,No
5fc101aa94b5bd077d807175,5c541ea6bf5c7a0001d6f238,APPROVED,2020-11-27 13:43:59.274000,2020-11-27 13:53:06.138000,546.864,23,132,0,100,2020-12-15 15:51:17.452000,5E5B3080,Canada,Canada,Part-Time,English,English,Canada,Female,Yes
5fc101aacfc57d080694b0be,5ef0bca3ecae6d023f1eb94b,APPROVED,2020-11-27 13:39:54.057000,2020-11-27 13:44:21.199000,267.142,25,298,2,100,2020-12-15 15:51:21.014000,5E5B3080,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Male,Yes
5fc101ab18525307744840f6,5ec4b10f7e31c83a4d915cf6,APPROVED,2020-11-27 13:39:58.995000,2020-11-27 13:48:33.918000,514.923,22,341,1,100,2020-12-15 15:51:25.194000,5E5B3080,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United States,Male,Yes
5fc101ac6da617085a06da93,5c5ee0dcfe6bce00013144dc,APPROVED,2020-11-27 13:40:01.036000,2020-11-27 13:43:25.386000,204.35,27,480,2,100,2020-12-15 15:51:27.641000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
5fc101acce828d0805c772a1,5f773334d74b082186824cac,RETURNED,2020-11-27 13:41:35.050000,2020-11-27 14:12:29.435000,1854.385,41,302,2,100,,5E5B3080,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5fc101b25a08aa087223c916,5f74ae8d21ec7b0a08559219,REJECTED,2020-11-27 13:40:02.928000,2020-11-27 13:58:17.546000,1094.618,,39,2,93,2020-12-15 14:39:53.017000,5E5B3080,United Kingdom,United Kingdom,Other,English,DATA EXPIRED,United Kingdom,Female,Yes
5fc101b2d52206077fef2902,5ed69d3e9ef2ea0e828d06b6,RETURNED,2020-11-27 13:40:02.542000,,13046191.40995,25,314,4,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5fc101b34f4221080f3eae13,5ee9071b15b79226dae8fec6,APPROVED,2020-11-27 13:40:10.495000,2020-11-27 13:56:58.159000,1007.664,40,164,0,100,2020-12-15 15:51:31.743000,5E5B3080,Albania,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5fc101b39bb7150818ae7b9d,5ee0dbc4b229c1091c2fa9b5,APPROVED,2020-11-27 13:40:03.277000,2020-11-27 14:03:47.788000,1424.511,26,371,0,100,2020-12-15 15:51:36.140000,5E5B3080,United States,United States,Full-Time,English,English,United States,Female,No
5fc101bb01f8ca07f0f37146,5e3c447f33122a0230476441,APPROVED,2020-11-27 13:40:11.917000,2020-11-27 13:45:39.451000,327.534,52,370,0,100,2020-12-15 15:51:40.268000,5E5B3080,United Kingdom,United Kingdom,Other,English,English,United Kingdom,Female,No
5fc101bc87f2d3075c78d6b8,5f2be5fbd7e754013893eb59,APPROVED,2020-11-27 13:40:12.228000,2020-11-27 13:44:43.232000,271.004,26,103,0,100,2020-12-15 15:51:44.220000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
5fc1025c75003b09074c39bf,5f63605e69623f015f22eec4,APPROVED,2020-11-27 13:43:00.852000,2020-11-27 13:56:48.673000,827.821,45,307,2,100,2020-12-15 15:51:48.093000,5E5B3080,United States,United States,DATA EXPIRED,English,DATA EXPIRED,United States,Male,No
5fc102f6aa1512087925735c,5f735332a9a50404e38841bf,APPROVED,2020-11-27 13:45:28.707000,2020-11-27 13:49:05.058000,216.351,21,199,3,100,2020-12-15 15:51:50.483000,5E5B3080,United Kingdom,United Kingdom,Unemployed (and job seeking),English,DATA EXPIRED,United Kingdom,Male,Yes
5fc1098b0a08df000bd70fe6,5d8a29ef2cbec60001e97a86,APPROVED,2020-11-27 14:13:32.732000,2020-11-27 14:30:04.220000,991.488,26,383,1,100,2020-12-15 15:51:52.671000,5E5B3080,United Kingdom,United Kingdom,Unemployed (and job seeking),,English,United Kingdom,Female,No
5fc1098cc8c20c087dfc5f0d,5f11841e41278f0008ec17c1,APPROVED,2020-11-27 14:13:32.699000,2020-11-27 14:34:22.283000,1249.584,53,217,3,99,2020-12-15 14:29:13.702000,NOCODE,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5fc1098d5501330975cc22cb,5eac39578621a7067ae955eb,APPROVED,2020-11-27 14:13:39.946000,2020-11-27 14:30:54.164000,1034.218,37,379,0,100,2020-12-15 15:51:56.493000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5fc1098dd89f7c0988f77ac0,5d23d3fc4c615500189196dc,APPROVED,2020-11-27 14:13:36.981000,2020-11-27 14:15:57.612000,140.631,30,260,3,100,2020-12-15 15:52:00.589000,5E5B3080,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Female,No
5fc1098e58f8f009c869a26c,5eb06e5ac2728b106d4f25e2,APPROVED,2020-11-27 14:13:34.825000,2020-11-27 14:17:25.715000,230.89,65,342,7,98,2020-12-15 15:52:04.758000,5E5B3080,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Male,No
5fc1098f95363509699f04c5,5f4911a304718640a22c0a20,RETURNED,2020-11-27 14:13:38.066000,,13044175.968779,57,138,3,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5fc109908c94e5098304c0af,5e8f4b597ec957073a4ea143,APPROVED,2020-11-27 14:14:16.632000,2020-11-27 14:24:07.831000,591.199,21,231,2,100,2020-12-15 15:52:08.185000,5E5B3080,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Male,Yes
5fc10991d679da000a81b5e1,5f657048f1af6f0fac94a852,APPROVED,2020-11-27 14:14:42.342000,2020-11-27 14:20:32.344000,350.002,31,252,0,100,2020-12-15 15:52:11.844000,5E5B3080,United States,United States,Part-Time,English,DATA EXPIRED,United States,Female,No
5fc1099410d9330a6c26fb54,5c4f5967aac8be0001716a65,RETURNED,2020-11-27 14:13:40.462000,,13044173.589233,29,599,6,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5fc109946c724109bddfbc17,5f3d49c430715f09ebb6389e,APPROVED,2020-11-27 14:13:40.089000,2020-11-27 14:16:45.961000,185.872,49,241,0,100,2020-12-15 15:52:15.818000,5E5B3080,Canada,Canada,Part-Time,English,DATA EXPIRED,Canada,Female,Yes
5fc109986c7e7609bb5ec786,5d9f5cae4d62c40010ae40e6,APPROVED,2020-11-27 14:13:52.845000,2020-11-27 14:24:03.514000,610.669,21,412,1,100,2020-12-15 15:52:19.525000,5E5B3080,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,Yes
5fc1099934a63d09f396ecf7,557d8066fdf99b4d58356037,APPROVED,2020-11-27 14:13:45.166000,2020-11-27 14:30:14.532000,989.366,24,617,0,100,2020-12-15 15:52:24.486000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5fc10999cad3e20008162a51,5ece41a07601671e5f07d821,APPROVED,2020-11-27 14:13:45.747000,2020-11-27 14:20:57.043000,431.296,20,217,1,100,2020-12-15 15:52:28.319000,5E5B3080,United Kingdom,United Kingdom,Other,English,DATA EXPIRED,United Kingdom,Female,Yes
5fc1099a49c0c809c81008b8,5f68a98f3971640008d311aa,APPROVED,2020-11-27 14:13:46.433000,2020-11-27 14:16:34.848000,168.415,20,112,1,100,2020-12-15 15:52:31.709000,5E5B3080,United Kingdom,United Kingdom,Unemployed (and job seeking),English,DATA EXPIRED,United Kingdom,Female,Yes
5fc1099a7f2ae3095c279923,5f511be28ba7012e8c040f50,APPROVED,2020-11-27 14:13:46.816000,2020-11-27 14:23:19.093000,572.277,22,337,2,100,2020-12-15 15:52:35.137000,5E5B3080,United States,Chile,Full-Time,English,DATA EXPIRED,United States,Male,No
5fc109a85af10c09566ea964,5d29c671bc573b00165c9014,APPROVED,2020-11-27 14:14:00.813000,2020-11-27 14:17:32.859000,212.046,36,412,2,100,2020-12-15 15:52:37.878000,5E5B3080,United Kingdom,United Kingdom,Other,English,English,United Kingdom,Male,No
5fc109a8d493d609e6138e26,5d1a69d8f97a18001977e0d7,APPROVED,2020-11-27 14:14:00.467000,2020-11-27 14:19:55.333000,354.866,44,855,0,100,2020-12-15 15:52:41.961000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5fc109a916460709d83e91b4,5f50e9a52213ce2868b7d0af,APPROVED,2020-11-27 14:14:01.246000,2020-11-27 14:20:38.962000,397.716,37,190,2,100,2020-12-15 15:52:47.162000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,DATA EXPIRED,United Kingdom,Female,No
5fc109b5b065db0a67bf595b,5cb0d94aff629100171b05b1,RETURNED,2020-11-27 14:14:13.803000,,13044140.316325,39,528,6,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5fc109b6b0a418095a31ffa0,5d403ca7738a5b001995f974,APPROVED,2020-11-27 14:16:22.872000,2020-11-27 14:36:39.833000,1216.961,36,283,0,100,2020-12-15 15:52:50.263000,5E5B3080,New Zealand,New Zealand,Unemployed (and job seeking),English,English,New Zealand,Male,No
5fc10a47b065db0973430e43,5ded5559033565416fe02a77,APPROVED,2020-11-27 14:16:41.752000,2020-11-27 14:34:59.726000,1097.974,45,355,1,100,2020-12-15 15:52:54.061000,5E5B3080,New Zealand,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,New Zealand,Female,No
5fc10a74be970b09dfce311a,5f4330176b31f21a42eaefe1,APPROVED,2020-11-27 14:17:24.435000,2020-11-27 14:26:55.247000,570.812,28,490,0,100,2020-12-15 15:52:58.475000,5E5B3080,United States,United States,Full-Time,English,DATA EXPIRED,United States,Male,No
5fc10f1acfc8f0000b165c62,5cc1d40a0c244900013b90b2,APPROVED,2020-11-27 14:37:14.220000,2020-11-27 14:46:07.932000,533.712,28,271,1,100,2020-12-15 15:53:02.904000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,DATA EXPIRED,United Kingdom,Male,No
5fc646484f24c4245e129197,5eaffad7b7c271041a5e94e7,APPROVED,2020-12-01 13:34:04.659000,2020-12-01 13:38:30.885000,266.226,23,322,6,98,2020-12-15 15:53:06.599000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,Yes
5fc64649e66f2204466cd894,5dccf99db9d9049777368b3b,APPROVED,2020-12-01 13:36:47.536000,2020-12-01 13:49:04.070000,736.534,31,396,2,100,2020-12-15 14:12:20.143000,5E5B3080,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,No
5fc6464aee11d425083b3fed,5e0f26b63ccda26295505f0d,APPROVED,2020-12-01 13:34:05.806000,2020-12-01 13:43:21.872000,556.066,51,368,1,100,2020-12-15 15:53:10.131000,NOCODE,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
5fc6464af1663c03b735f0e5,5f58959d10a46100082adf18,APPROVED,2020-12-01 13:38:39.813000,2020-12-01 13:55:19.911000,1000.098,28,149,1,100,2020-12-15 15:53:13.970000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,DATA EXPIRED,United Kingdom,Female,No
5fc6464ce7ccdb24428daaf7,5a29c1854ed2190001599e13,APPROVED,2020-12-01 13:34:10.828000,2020-12-01 13:39:20.351000,309.523,33,481,5,99,2020-12-15 15:53:17.506000,5E5B3080,United Kingdom,United Kingdom,Full-Time,,English,United Kingdom,Male,No
5fc6464e929fd923b43dc76d,5d5d4e64f3a4660018e71d8d,APPROVED,2020-12-01 13:34:10.850000,2020-12-01 13:36:21.204000,130.354,36,207,3,99,2020-12-15 15:53:21.947000,5E5B3080,Australia,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
5fc6464eb93a5e245310bc96,5f4023449c0b1413c0060997,APPROVED,2020-12-01 13:34:13.153000,2020-12-01 14:08:15.423000,2042.27,47,183,0,100,2020-12-15 14:37:31.514000,5E5B3080,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,DATA EXPIRED,United Kingdom,Female,No
5fc6464f227abc23a201d000,5e063e3814ae630234d7e95c,RETURNED,2020-12-01 13:34:14.940000,,12700939.263393,54,229,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5fc64650417d7604a4626cee,598971de71fb500001aaa40c,APPROVED,2020-12-01 13:34:11.350000,2020-12-01 13:38:52.364000,281.014,29,671,7,99,2020-12-15 15:53:25.222000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5fc646545c7ac224bf296d67,5b490405bc06c90001f8d6a5,APPROVED,2020-12-01 13:34:12.919000,2020-12-01 13:38:12.103000,239.184,52,330,8,97,2020-12-15 16:51:08.314000,5E5B3080,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Male,No
5fc646bc0ddd7323bc0006ee,5f1d42f3bfb3536550ade544,APPROVED,2020-12-01 13:35:56.237000,2020-12-01 13:39:39.481000,223.244,30,170,0,100,2020-12-15 16:51:12.560000,5E5B3080,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,No
